step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
161,CASH_IN,98496.79,C1174875374,521790.09,620286.88,C798432879,2594803.2,2496306.41,0,0
300,CASH_IN,306987.37,C694551509,1.127259427E7,1.157958164E7,C1382855753,521727.59,214740.22,0,0
35,PAYMENT,12722.34,C707486742,52181.0,39458.66,M642193240,0.0,0.0,0,0
370,PAYMENT,9136.44,C1789853857,0.0,0.0,M1752609080,0.0,0.0,0,0
376,CASH_IN,159948.81,C1293540699,39709.0,199657.81,C1671073159,0.0,0.0,0,0
162,CASH_OUT,17917.09,C115331168,70844.0,52926.91,C336523962,24323.34,42240.43,0,0
345,CASH_OUT,342960.15,C155248247,20583.0,0.0,C961963749,737331.17,1080291.33,0,0
209,PAYMENT,14231.26,C1028865730,21893.0,7661.74,M1192805603,0.0,0.0,0,0
40,CASH_OUT,231308.36,C1508774190,10724.0,0.0,C589763483,5029.0,0.0,0,0
305,CASH_IN,9302.1,C1690204750,1774753.5,1784055.6,C2095974702,15390.36,6088.26,0,0
188,PAYMENT,3345.56,C674984621,0.0,0.0,M1078058401,0.0,0.0,0,0
134,PAYMENT,26871.01,C618809079,0.0,0.0,M1170307617,0.0,0.0,0,0
16,PAYMENT,27661.52,C965986126,965749.17,938087.65,M216790115,0.0,0.0,0,0
250,CASH_OUT,539864.17,C848602065,0.0,0.0,C1808865886,659499.89,1199364.06,0,0
252,TRANSFER,790252.69,C2020361500,10104.0,0.0,C1986721995,151824.93,942077.62,0,0
204,CASH_OUT,393852.34,C626835178,81163.0,0.0,C2016376331,19516.56,413368.9,0,0
589,PAYMENT,8251.77,C806459995,135456.03,127204.26,M1640445521,0.0,0.0,0,0
141,PAYMENT,6681.61,C1428375060,22727.0,16045.39,M1670565220,0.0,0.0,0,0
236,CASH_OUT,66232.91,C1857902496,38844.0,0.0,C1511923178,1257072.75,1323305.66,0,0
406,CASH_IN,448251.71,C1246327221,0.0,448251.71,C292532193,2012434.39,1564182.68,0,0
17,CASH_OUT,528671.75,C508655529,0.0,0.0,C779242300,936740.97,1334621.07,0,0
206,CASH_OUT,133916.16,C54421305,0.0,0.0,C857006914,3163207.22,3297123.38,0,0
361,TRANSFER,3954663.81,C1830888080,0.0,0.0,C2044397293,1.49780027E7,1.893266651E7,0,0
232,PAYMENT,18750.62,C1534999466,796.0,0.0,M387859635,0.0,0.0,0,0
330,CASH_IN,127876.07,C2134500568,259.0,128135.07,C1585849932,271216.21,143340.15,0,0
187,PAYMENT,5753.88,C265543714,0.0,0.0,M1475062687,0.0,0.0,0,0
322,TRANSFER,685837.99,C809881346,10119.0,0.0,C1027827421,326223.85,1012061.84,0,0
228,CASH_IN,106524.92,C1713175190,1.081267194E7,1.091919686E7,C1507516448,8292231.23,8185706.31,0,0
131,CASH_OUT,208827.57,C1995480126,0.0,0.0,C572298876,418977.24,627804.8,0,0
43,TRANSFER,740679.35,C2135216628,57112.0,0.0,C441994783,0.0,740679.35,0,0
130,CASH_IN,82474.12,C1557555921,5652485.03,5734959.15,C53358187,486383.55,403909.44,0,0
571,CASH_IN,163985.31,C2025348978,34220.0,198205.31,C243026770,3828.65,0.0,0,0
393,PAYMENT,859.99,C503159499,0.0,0.0,M924697770,0.0,0.0,0,0
41,PAYMENT,980.29,C1335569581,802929.66,801949.37,M1550232977,0.0,0.0,0,0
231,TRANSFER,725177.32,C315141734,0.0,0.0,C823966300,1002615.13,1727792.45,0,0
187,PAYMENT,6160.06,C189408496,66521.35,60361.29,M1781753312,0.0,0.0,0,0
374,PAYMENT,7234.5,C555233251,612236.84,605002.35,M607845982,0.0,0.0,0,0
328,PAYMENT,46360.08,C60725631,167577.12,121217.04,M1388455127,0.0,0.0,0,0
277,PAYMENT,4189.44,C1156411249,6942.82,2753.38,M1092200630,0.0,0.0,0,0
138,CASH_OUT,210599.6,C1403182517,0.0,0.0,C1580193959,2362424.98,2573024.58,0,0
328,CASH_OUT,445695.4,C2096427219,51815.0,0.0,C578675953,0.0,445695.4,0,0
212,CASH_OUT,287488.92,C1423901505,0.0,0.0,C1817593491,1082095.74,1369584.66,0,0
297,PAYMENT,1608.78,C498593532,159494.0,157885.22,M1250259446,0.0,0.0,0,0
159,CASH_OUT,136850.93,C854062834,307642.0,170791.07,C1872101285,72757.56,209608.49,0,0
644,PAYMENT,21118.33,C1147502796,77837.04,56718.7,M1294478772,0.0,0.0,0,0
398,TRANSFER,102228.87,C1888339057,21188.0,0.0,C323390602,629465.02,731693.89,0,0
323,CASH_IN,160677.97,C529753950,70184.0,230861.97,C490624806,0.0,0.0,0,0
356,CASH_OUT,61630.55,C2143237859,214.0,0.0,C1747057416,115207.66,176838.21,0,0
213,PAYMENT,8066.26,C506471114,39404.0,31337.74,M1268561985,0.0,0.0,0,0
19,CASH_IN,55073.42,C1261473177,238.0,55311.42,C1252971652,85568.64,0.0,0,0
35,TRANSFER,414234.89,C1637532776,82237.0,0.0,C1195792609,824024.08,1238258.97,0,0
188,PAYMENT,448.89,C1376043704,107230.0,106781.11,M804859561,0.0,0.0,0,0
232,CASH_OUT,224666.75,C969638392,10288.0,0.0,C147655202,29606.15,254272.89,0,0
350,PAYMENT,3875.16,C1898566335,0.0,0.0,M970535622,0.0,0.0,0,0
163,CASH_OUT,13607.17,C1712768997,535.0,0.0,C232281494,1081481.91,1095089.08,0,0
279,TRANSFER,400265.35,C316294848,804120.0,403854.65,C253254946,228060.62,628325.98,0,0
33,CASH_IN,154587.81,C632675705,722745.81,877333.62,C1349646572,254016.45,99428.64,0,0
14,PAYMENT,17297.07,C397913077,233189.0,215891.93,M1073576227,0.0,0.0,0,0
396,CASH_IN,90885.15,C1851296862,1971608.03,2062493.18,C254736607,157751.26,66866.11,0,0
41,CASH_IN,7885.8,C226839660,3702532.19,3710417.99,C2093886681,144282.16,136396.36,0,0
208,CASH_IN,370609.49,C336909748,8903.0,379512.49,C863068365,388133.18,17523.69,0,0
280,TRANSFER,405162.81,C533361737,15139.0,0.0,C363830527,751378.27,1156541.09,0,0
354,CASH_OUT,196008.3,C681111555,0.0,0.0,C2046630175,1349066.53,1545074.83,0,0
204,PAYMENT,11804.38,C1697324886,849.0,0.0,M319491575,0.0,0.0,0,0
43,CASH_IN,56391.87,C820795189,951.0,57342.87,C1011927637,5957704.29,5901312.42,0,0
305,CASH_OUT,308938.18,C784392854,11710.0,0.0,C304182126,40607.5,349545.68,0,0
182,TRANSFER,606484.8,C1353867837,106335.17,0.0,C768730118,655897.92,1262382.72,0,0
15,CASH_IN,354192.41,C1288539184,3341714.63,3695907.04,C1438922231,387249.31,176573.22,0,0
493,TRANSFER,126016.53,C228838427,0.0,0.0,C1699483992,501067.1,627083.62,0,0
43,DEBIT,1520.18,C912717359,3082.18,1562.0,C1845819949,62807.65,64327.84,0,0
226,CASH_OUT,93301.67,C411063637,110494.0,17192.33,C114419753,1210039.13,1303340.8,0,0
211,PAYMENT,27498.76,C878818407,0.0,0.0,M1424244602,0.0,0.0,0,0
201,TRANSFER,210146.34,C1095750444,0.0,0.0,C1266821802,1402929.6,1613075.94,0,0
381,CASH_OUT,50317.61,C191175733,0.0,0.0,C611737938,779609.6,829927.21,0,0
181,PAYMENT,33880.25,C100356883,13974.0,0.0,M1888775374,0.0,0.0,0,0
216,PAYMENT,4952.13,C1313541047,1241.0,0.0,M1356559399,0.0,0.0,0,0
156,CASH_IN,173227.55,C1886699352,1539.0,174766.55,C1638323058,0.0,0.0,0,0
378,CASH_IN,212804.23,C2134888113,1.029442075E7,1.050722498E7,C551105065,4399771.27,4186967.04,0,0
309,CASH_IN,137929.04,C370224314,1.47439505E7,1.488187954E7,C957659901,818858.85,680929.81,0,0
140,CASH_OUT,96025.4,C1306433340,0.0,0.0,C1770950401,473649.32,569674.72,0,0
12,CASH_OUT,148939.42,C1398927928,393072.0,244132.58,C1172009958,741699.39,2328008.2,0,0
202,TRANSFER,123011.07,C539577315,40224.0,0.0,C22448303,1.101977349E7,1.114278456E7,0,0
326,CASH_OUT,151860.82,C492871054,0.0,0.0,C1155257600,302609.27,454470.09,0,0
398,CASH_OUT,159603.27,C2080687148,5741.0,0.0,C1627011939,0.0,159603.27,0,0
327,TRANSFER,5414662.6,C550743730,24415.0,0.0,C1541883409,16781.89,5431444.49,0,0
143,PAYMENT,5775.11,C1375795270,20624.0,14848.89,M863160501,0.0,0.0,0,0
355,CASH_IN,6590.83,C501283080,8053043.45,8059634.28,C1037551469,50546.34,43955.51,0,0
323,PAYMENT,27061.5,C251095305,0.0,0.0,M1148569610,0.0,0.0,0,0
358,PAYMENT,11749.29,C1751768739,11410.96,0.0,M2099983006,0.0,0.0,0,0
254,PAYMENT,15353.18,C1255544339,0.0,0.0,M2056449195,0.0,0.0,0,0
305,CASH_OUT,516128.31,C781485030,0.0,0.0,C1792148244,5435681.43,5951809.73,0,0
19,TRANSFER,682922.93,C397755940,0.0,0.0,C612055607,971927.71,1654850.64,0,0
131,PAYMENT,13016.1,C1008684002,275117.0,262100.9,M2049661672,0.0,0.0,0,0
345,CASH_IN,89715.71,C673079938,1.098146517E7,1.107118088E7,C290407533,807851.83,718136.12,0,0
190,PAYMENT,7036.39,C1017134719,20175.0,13138.61,M342627681,0.0,0.0,0,0
301,TRANSFER,1656407.53,C1134994301,0.0,0.0,C163986528,5052701.06,6709108.59,0,0
322,CASH_OUT,12399.74,C2146550442,0.0,0.0,C2000898499,1104096.18,1116495.92,0,0
594,CASH_OUT,237601.27,C678447527,45116.0,0.0,C1437403880,1701928.59,1939529.86,0,0
329,CASH_IN,67576.73,C1222107636,4193415.36,4260992.09,C1159820619,270652.31,203075.58,0,0
379,CASH_IN,320489.48,C726619037,11340.0,331829.48,C1617326356,0.0,0.0,0,0
132,PAYMENT,3043.42,C1081467980,0.0,0.0,M618450451,0.0,0.0,0,0
526,PAYMENT,11024.66,C821504158,14573.69,3549.03,M1512210831,0.0,0.0,0,0
44,CASH_IN,67471.25,C506948279,63591.0,131062.25,C137534191,904510.99,837039.74,0,0
36,CASH_OUT,120264.81,C1126607859,0.0,0.0,C424745580,211226.44,331491.25,0,0
564,CASH_OUT,227222.01,C1627146586,297625.0,70402.99,C818295824,0.0,227222.01,0,0
213,CASH_OUT,152070.22,C58286700,126266.0,0.0,C296635408,0.0,152070.22,0,0
283,CASH_OUT,2117.46,C2046206872,182.0,0.0,C977651785,0.0,2117.46,0,0
163,DEBIT,2600.72,C645322624,15694.0,13093.28,C1938758143,714929.03,717529.76,0,0
274,TRANSFER,121571.95,C1407202420,0.0,0.0,C642078842,7985082.29,8106654.24,0,0
304,PAYMENT,40028.51,C1856327844,2952.0,0.0,M565953745,0.0,0.0,0,0
178,CASH_IN,97955.56,C1067279452,69886.0,167841.56,C1326601229,0.0,0.0,0,0
251,CASH_OUT,458070.94,C33504460,19869.0,0.0,C1037926193,0.0,458070.94,0,0
156,PAYMENT,19753.09,C344574753,52014.0,32260.91,M1986793211,0.0,0.0,0,0
18,CASH_OUT,66196.02,C1887440453,0.0,0.0,C1268272826,1293729.84,1546500.8,0,0
185,CASH_OUT,55521.74,C1867214844,0.0,0.0,C1963411267,7183470.25,7238991.98,0,0
373,CASH_OUT,112622.31,C1774470468,0.0,0.0,C76856567,765780.37,878402.68,0,0
213,CASH_OUT,108887.69,C2134386141,0.0,0.0,C1939127284,632584.43,741472.12,0,0
297,PAYMENT,23014.76,C1986842151,4636.0,0.0,M1781023429,0.0,0.0,0,0
301,CASH_IN,257006.51,C701040186,8322343.97,8579350.48,C690227788,5581137.49,5324130.98,0,0
23,CASH_OUT,126841.38,C25448926,205303.0,78461.62,C1785236160,0.0,126841.38,0,0
548,CASH_IN,42869.65,C1470910467,183.0,43052.65,C1200766827,0.0,0.0,0,0
406,PAYMENT,10672.22,C1611228406,0.0,0.0,M485654240,0.0,0.0,0,0
211,CASH_IN,171416.3,C1257128104,69706.0,241122.3,C651889839,12590.17,0.0,0,0
17,CASH_OUT,259728.73,C1503783821,241064.85,0.0,C1369592963,519585.73,779314.46,0,0
185,CASH_OUT,84679.09,C1258984606,0.0,0.0,C1049989723,2873459.52,2958138.61,0,0
44,TRANSFER,811016.66,C709469277,0.0,0.0,C1598190663,1084688.23,1895704.89,0,0
146,CASH_OUT,208983.26,C713004603,75637.01,0.0,C1728814635,259363.42,468346.69,0,0
178,CASH_OUT,603030.76,C185635751,997.0,0.0,C1213750275,2175124.74,2778155.5,0,0
259,TRANSFER,321908.67,C1324587170,0.0,0.0,C1354927053,2040509.92,2362418.59,0,0
322,CASH_IN,378066.74,C130321712,3589726.26,3967793.0,C593737334,3650177.11,3272110.37,0,0
201,CASH_OUT,323377.77,C684001156,0.0,0.0,C1376015151,349836.96,673214.73,0,0
11,PAYMENT,5719.91,C844048250,0.0,0.0,M814835308,0.0,0.0,0,0
300,PAYMENT,17323.54,C481287044,347.0,0.0,M487425913,0.0,0.0,0,0
278,CASH_IN,197448.5,C584079487,5532238.96,5729687.47,C1702850540,531715.97,334267.47,0,0
306,CASH_OUT,80726.48,C1613902556,0.0,0.0,C917163078,850946.85,931673.32,0,0
259,CASH_OUT,255590.91,C1203677227,20501.0,0.0,C623907684,0.0,255590.91,0,0
279,CASH_IN,12661.99,C1410280252,38166.0,50827.99,C1285106145,967344.85,954682.86,0,0
132,CASH_IN,341474.22,C1695308474,2523.0,343997.22,C1396933710,0.0,0.0,0,0
357,PAYMENT,19866.14,C613773112,0.0,0.0,M454528333,0.0,0.0,0,0
8,CASH_IN,66949.87,C404518000,1.498637734E7,1.505332722E7,C1183266411,198117.43,131167.56,0,0
158,CASH_OUT,266327.75,C276241424,0.0,0.0,C26643286,393376.17,659703.91,0,0
448,PAYMENT,29312.89,C1438750873,0.0,0.0,M1609544109,0.0,0.0,0,0
283,CASH_IN,188254.26,C581250720,2786518.21,2974772.47,C1765606516,5416840.68,5228586.42,0,0
257,CASH_OUT,164148.98,C1029869242,0.0,0.0,C289376402,393916.93,558065.91,0,0
154,CASH_IN,255300.34,C1835086328,2588.0,257888.34,C1826194250,530380.92,275080.59,0,0
228,CASH_OUT,70020.43,C316675217,282.0,0.0,C426344803,696491.45,766511.89,0,0
182,PAYMENT,870.23,C1895233616,57451.7,56581.47,M302333644,0.0,0.0,0,0
298,PAYMENT,32954.43,C2053464312,0.0,0.0,M2039773192,0.0,0.0,0,0
226,PAYMENT,15561.07,C252598418,0.0,0.0,M1672427389,0.0,0.0,0,0
155,PAYMENT,25277.36,C1222314095,23201.0,0.0,M1143532576,0.0,0.0,0,0
350,CASH_OUT,483541.32,C1936665066,21126.0,0.0,C1984288966,1926505.05,2410046.37,0,0
18,CASH_IN,112544.89,C2084980759,9110848.57,9223393.46,C181158603,1215411.88,1102866.99,0,0
130,PAYMENT,32824.67,C1564445169,20578.0,0.0,M869483577,0.0,0.0,0,0
236,CASH_IN,200651.06,C2025071651,98116.0,298767.06,C261765703,0.0,0.0,0,0
354,CASH_OUT,338058.05,C1317025137,81609.0,0.0,C1287147230,697258.65,1035316.7,0,0
7,PAYMENT,10264.24,C2140088161,1090.0,0.0,M525348453,0.0,0.0,0,0
37,CASH_OUT,24469.92,C761310055,646.0,0.0,C1091768723,34421.83,58891.75,0,0
33,CASH_OUT,66694.6,C1543654438,0.0,0.0,C993553319,4282422.42,4349117.01,0,0
355,CASH_IN,326866.99,C1644411844,10646.0,337512.99,C2125244877,67318.97,0.0,0,0
141,CASH_IN,128211.61,C1147892779,0.0,128211.61,C1282914491,285534.24,157322.62,0,0
375,PAYMENT,2159.72,C138776274,0.0,0.0,M641749594,0.0,0.0,0,0
138,PAYMENT,29016.21,C1975000921,9942.0,0.0,M1797230795,0.0,0.0,0,0
352,PAYMENT,6828.5,C1647224589,0.0,0.0,M254525354,0.0,0.0,0,0
24,PAYMENT,8592.51,C1848702196,17473.0,8880.49,M1165299688,0.0,0.0,0,0
372,CASH_OUT,386910.81,C2089655488,7413.0,0.0,C1734410300,0.0,386910.81,0,0
335,TRANSFER,590103.18,C1012700475,0.0,0.0,C36436046,677907.49,1268010.67,0,0
229,PAYMENT,14005.73,C17858594,0.0,0.0,M1075970649,0.0,0.0,0,0
373,PAYMENT,10596.55,C1740906355,0.0,0.0,M586843408,0.0,0.0,0,0
154,PAYMENT,9519.32,C3753983,10005.0,485.68,M472882121,0.0,0.0,0,0
142,PAYMENT,9953.69,C1981766007,11114.0,1160.31,M1931145124,0.0,0.0,0,0
18,CASH_IN,507281.52,C920694990,11681.0,518962.52,C1903252490,0.0,188539.95,0,0
330,CASH_IN,262714.37,C1925073011,11248.0,273962.37,C1927284706,3372562.28,3109847.91,0,0
130,PAYMENT,14372.9,C1131504950,0.0,0.0,M137569323,0.0,0.0,0,0
9,CASH_OUT,276927.95,C1287707411,0.0,0.0,C541484789,1307657.05,1438700.57,0,0
370,PAYMENT,25376.82,C1522441349,0.0,0.0,M441454843,0.0,0.0,0,0
208,TRANSFER,507003.63,C1359416748,0.0,0.0,C445933599,1.326007291E7,1.376707654E7,0,0
162,CASH_OUT,7842.83,C890707961,50236.0,42393.17,C549943464,352306.81,360149.64,0,0
349,CASH_OUT,49023.08,C157540755,0.0,0.0,C990902166,641216.82,690239.9,0,0
273,CASH_OUT,259990.58,C373477583,149559.0,0.0,C1563384861,0.0,259990.58,0,0
161,CASH_IN,281365.25,C1806196901,2481804.47,2763169.73,C101154332,1509795.18,1228429.93,0,0
130,CASH_IN,267515.26,C620926620,5248409.75,5515925.02,C1877292423,3551617.61,3284102.35,0,0
211,PAYMENT,12011.18,C333178327,235659.02,223647.84,M1988391798,0.0,0.0,0,0
371,PAYMENT,1788.29,C238255534,0.0,0.0,M473563106,0.0,0.0,0,0
214,PAYMENT,19158.39,C1947820658,5862.62,0.0,M737670985,0.0,0.0,0,0
422,CASH_OUT,164315.82,C2132678986,50041.0,0.0,C1539295225,217379.62,381695.44,0,0
399,CASH_OUT,125257.85,C1184402065,80899.0,0.0,C224487621,5764.27,131022.11,0,0
305,PAYMENT,16614.75,C612943210,0.0,0.0,M364212206,0.0,0.0,0,0
16,PAYMENT,3773.57,C1594497849,874.0,0.0,M371471421,0.0,0.0,0,0
249,PAYMENT,30785.91,C250505618,5788.79,0.0,M856134923,0.0,0.0,0,0
378,CASH_OUT,58314.1,C1417664150,75520.0,17205.9,C303839764,0.0,58314.1,0,0
283,PAYMENT,5590.84,C1003418047,72431.0,66840.16,M2068558610,0.0,0.0,0,0
209,TRANSFER,363800.67,C1488449756,0.0,0.0,C193251364,1022433.77,1386234.44,0,0
133,PAYMENT,19804.42,C57466884,60731.0,40926.58,M1361046879,0.0,0.0,0,0
153,TRANSFER,883736.34,C199002750,0.0,0.0,C1032433337,1163832.46,2047568.8,0,0
379,PAYMENT,3631.43,C1877461916,276254.0,272622.57,M2094111176,0.0,0.0,0,0
385,PAYMENT,2791.11,C2103012084,0.0,0.0,M1829236744,0.0,0.0,0,0
226,CASH_OUT,134947.72,C1245794908,916378.0,781430.28,C820112564,3791625.26,3926572.98,0,0
208,CASH_OUT,70826.22,C504267589,75443.0,4616.78,C1984653561,363050.46,433876.68,0,0
349,CASH_IN,461353.86,C1020211750,20570.0,481923.86,C430457365,1.040479368E7,9943439.83,0,0
301,PAYMENT,16022.03,C999849840,0.0,0.0,M1534003666,0.0,0.0,0,0
17,CASH_IN,119697.05,C75201856,821990.62,941687.67,C619068319,220892.35,101195.3,0,0
161,CASH_OUT,205080.63,C61995295,110.0,0.0,C1400682242,0.0,205080.63,0,0
207,CASH_IN,105455.06,C1278901383,21187.0,126642.06,C1896958648,48095.26,0.0,0,0
383,CASH_IN,328838.52,C435000818,4459915.75,4788754.28,C1187026769,1.098642181E7,1.065758329E7,0,0
403,CASH_IN,17627.88,C1603854871,1.903967867E7,1.905730656E7,C1750749679,220459.21,202831.33,0,0
211,CASH_OUT,233225.24,C1757047461,0.0,0.0,C1052924433,847599.31,1080824.55,0,0
211,CASH_OUT,2575.84,C1753939525,40092.0,37516.16,C142450450,0.0,2575.84,0,0
256,PAYMENT,8092.83,C1499598144,0.0,0.0,M77504779,0.0,0.0,0,0
183,CASH_IN,438019.24,C1785260533,45739.0,483758.24,C1923473778,0.0,0.0,0,0
154,CASH_OUT,304166.94,C1746345637,24672.0,0.0,C2086699094,847773.6,1151940.54,0,0
280,CASH_IN,171674.24,C1682212449,7602043.46,7773717.7,C19737871,1697561.91,1525887.67,0,0
164,CASH_OUT,65544.93,C1633814824,0.0,0.0,C1048987238,412097.5,477642.43,0,0
303,CASH_OUT,100865.76,C373778561,1040.51,0.0,C259274469,1436774.54,1537640.29,0,0
353,DEBIT,4122.8,C1384997011,56130.0,52007.2,C2022789755,6482146.93,6486269.74,0,0
37,CASH_OUT,49473.65,C1170095205,0.0,0.0,C999606288,223287.21,272760.85,0,0
17,CASH_IN,82886.49,C484896153,422.0,83308.49,C31581400,284537.94,135987.87,0,0
180,PAYMENT,21336.42,C1924274012,0.0,0.0,M1511127438,0.0,0.0,0,0
280,CASH_OUT,334039.86,C1475232730,22970.0,0.0,C356419425,47206.29,381246.15,0,0
349,PAYMENT,43059.78,C1441169780,18314.0,0.0,M187424136,0.0,0.0,0,0
379,CASH_IN,213363.74,C2070582023,4403738.33,4617102.07,C2145483521,1.049758662E7,1.028422288E7,0,0
14,CASH_OUT,330886.11,C2009622698,2437.0,0.0,C1340408587,259918.39,1606180.44,0,0
565,CASH_OUT,158985.26,C275431661,0.0,0.0,C2000426054,4485502.61,4644487.86,0,0
691,CASH_OUT,99933.22,C1145040780,69860.0,0.0,C1239524373,368676.39,468609.62,0,0
43,PAYMENT,13157.79,C722289821,148434.0,135276.21,M1839980333,0.0,0.0,0,0
20,CASH_IN,50322.61,C1192720787,15198.0,65520.61,C164162952,37791.29,0.0,0,0
282,CASH_IN,227069.4,C1199402475,734056.0,961125.4,C2032003236,0.0,0.0,0,0
136,CASH_OUT,66434.84,C131596149,5028.0,0.0,C1541671645,103279.0,30884.97,0,0
576,PAYMENT,44.29,C1212417476,104739.0,104694.71,M1819905295,0.0,0.0,0,0
301,PAYMENT,57622.81,C527548354,198968.0,141345.19,M653074521,0.0,0.0,0,0
479,PAYMENT,9302.88,C1221156546,0.0,0.0,M1062160058,0.0,0.0,0,0
39,CASH_IN,276615.95,C707657350,6733561.76,7010177.7,C296578294,755410.08,478794.14,0,0
159,CASH_OUT,68725.07,C342845292,3748.42,0.0,C1303546541,1738799.8,1807524.88,0,0
325,CASH_OUT,74725.27,C392425240,303276.12,228550.85,C2089401877,303205.98,377931.25,0,0
181,PAYMENT,330.72,C84147133,193.0,0.0,M587960805,0.0,0.0,0,0
35,CASH_OUT,137388.13,C951901386,42881.0,0.0,C284686302,1533767.7,1671155.83,0,0
690,PAYMENT,14290.1,C1556880243,21697.0,7406.9,M1217214267,0.0,0.0,0,0
691,PAYMENT,27978.63,C76824566,0.0,0.0,M865370527,0.0,0.0,0,0
258,PAYMENT,11409.81,C697580571,0.0,0.0,M695870162,0.0,0.0,0,0
43,PAYMENT,1009.9,C1093981548,26130.0,25120.1,M1597314985,0.0,0.0,0,0
403,PAYMENT,9010.33,C1063841972,500321.0,491310.67,M1922779843,0.0,0.0,0,0
495,PAYMENT,4980.07,C1789421129,0.0,0.0,M1713747432,0.0,0.0,0,0
185,CASH_OUT,270928.2,C1118280489,3677.0,0.0,C122631871,9716179.07,9987107.27,0,0
140,CASH_OUT,93984.34,C1710519660,0.0,0.0,C716387162,2634950.78,2728935.12,0,0
133,CASH_OUT,90477.87,C1214332479,103303.0,12825.13,C522564657,671626.84,762104.71,0,0
156,CASH_OUT,257521.94,C1628421914,0.0,0.0,C1518800593,1839308.05,2096829.99,0,0
179,PAYMENT,38065.14,C41643894,38205.0,139.86,M873318410,0.0,0.0,0,0
162,PAYMENT,13801.0,C481654783,10516.57,0.0,M1749319150,0.0,0.0,0,0
305,CASH_OUT,183227.44,C1402491058,517903.0,334675.56,C1372060569,529082.68,712310.11,0,0
11,PAYMENT,7637.88,C612104156,323703.98,316066.1,M212231563,0.0,0.0,0,0
11,CASH_OUT,257099.13,C983216423,21004.0,0.0,C2136909317,461.0,257560.13,0,0
275,CASH_OUT,363066.16,C1698353179,21123.0,0.0,C372599729,275585.31,638651.47,0,0
207,CASH_OUT,469155.79,C1148556801,209.0,0.0,C1340222970,7843.54,476999.33,0,0
132,PAYMENT,12684.75,C22948429,39905.0,27220.25,M734690205,0.0,0.0,0,0
211,CASH_OUT,184112.25,C2008253653,147951.0,0.0,C609828234,0.0,184112.25,0,0
283,CASH_OUT,78462.13,C1312934102,1132.0,0.0,C828532968,3468322.51,3546784.63,0,0
154,CASH_OUT,8048.29,C1835259023,0.0,0.0,C1823609905,4081418.78,4089467.06,0,0
280,CASH_OUT,23077.1,C1876334603,0.0,0.0,C932948666,32352.09,55429.19,0,0
371,CASH_IN,47188.66,C452803172,2.56839087E7,2.573109736E7,C1545087904,341403.68,294215.01,0,0
690,TRANSFER,692082.59,C1109439845,471334.71,0.0,C1844129881,4923427.69,5615510.29,0,0
380,CASH_IN,118532.77,C1591990003,30750.0,149282.77,C1371359686,0.0,0.0,0,0
306,CASH_IN,324677.62,C928490505,6391809.36,6716486.98,C322536309,3906962.68,3582285.06,0,0
275,CASH_OUT,24241.6,C1815140597,50138.0,25896.4,C1290414290,0.0,24241.6,0,0
140,PAYMENT,105.51,C109082827,30676.0,30570.49,M1411074212,0.0,0.0,0,0
15,CASH_IN,81397.01,C249353246,123288.14,204685.16,C718985478,8598630.17,8517233.15,0,0
256,CASH_OUT,205463.1,C1589514767,6281.97,0.0,C1194822430,217301.77,422764.86,0,0
347,CASH_OUT,109715.23,C717824498,223.0,0.0,C1216072809,23614.63,133329.86,0,0
250,CASH_IN,252010.56,C709114545,1817310.18,2069320.73,C756089194,1402106.02,1150095.47,0,0
397,CASH_OUT,75517.24,C1485337972,466657.0,391139.76,C1626752763,128773.4,204290.64,0,0
330,CASH_OUT,37386.52,C326438775,115.0,0.0,C1654665788,229451.78,266838.3,0,0
253,CASH_OUT,114257.46,C878802242,125621.0,11363.54,C655279350,343067.21,457324.66,0,0
398,TRANSFER,445502.57,C740171194,0.0,0.0,C798055049,715330.89,1160833.46,0,0
157,PAYMENT,16431.86,C988830584,0.0,0.0,M1494185195,0.0,0.0,0,0
129,CASH_IN,190533.96,C2083045329,302582.0,493115.96,C847022150,0.0,0.0,0,0
131,PAYMENT,20082.19,C1500336253,86454.18,66371.99,M144067145,0.0,0.0,0,0
188,PAYMENT,954.26,C1268779782,0.0,0.0,M1846241806,0.0,0.0,0,0
282,CASH_OUT,64027.37,C1907537088,15266.0,0.0,C1042148166,90842.54,154869.91,0,0
404,CASH_IN,101003.07,C1390214287,2584874.46,2685877.53,C1979182090,2682552.99,2581549.92,0,0
667,CASH_OUT,231151.41,C2127140448,10518.0,0.0,C2119603888,329671.33,560822.74,0,0
398,PAYMENT,14536.84,C1699577481,0.0,0.0,M1684398796,0.0,0.0,0,0
379,CASH_IN,49368.37,C200587809,1590.0,50958.37,C1277420958,811909.75,762541.38,0,0
380,CASH_IN,228143.54,C997984488,20797.0,248940.54,C1991915301,122800.48,0.0,0,0
212,CASH_IN,257995.02,C1250450117,9338152.22,9596147.23,C1376995147,841353.46,583358.44,0,0
376,PAYMENT,41881.14,C1659524467,56158.0,14276.86,M1643859223,0.0,0.0,0,0
277,CASH_OUT,477410.98,C291140606,0.0,0.0,C952367448,566734.57,1044145.55,0,0
40,CASH_OUT,792790.02,C1222686904,0.0,0.0,C1597149460,1435605.52,2228395.53,0,0
303,TRANSFER,2437022.78,C781302777,0.0,0.0,C1550033541,6428098.49,8865121.27,0,0
